"#","Nome do Produto","SKU","Categoria","Prioridade","Repostável","Status Post","Link do Produto","Link da Imagem","Legenda Instagram","Observações","Ordem de Postagem"
"783","Boné Baby Herois-Azul-Tamanho de 0 a 2 anos","BN064+138-Azul-0 a 2 anos","Boné","Normal","Não","Não Postado","","","","","681"
"784","Boné Baby Herois-Branco-Tamanho de 0 a 2 anos","BN064-Branco-0 a 2 anos","Boné","Normal","Não","Não Postado","","","","","682"
"785","Boné Baby Herois-Rosa-Tamanho de 0 a 2 anos","BN064+16-Rosa","Boné","Normal","Não","Não Postado","","","","","683"
"786","Boné Basic Cinza","1560-cinza","Boné","Normal","Não","Não Postado","","","","","684"
"787","Boné Basic Preto","1560-preto","Boné","Normal","Não","Não Postado","","","","","685"
"789","Boné Brasil-Amarelo-Tamanho Único","BN079+3-Amarelo-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","686"
"790","Boné Brasil-Azul Royal-Tamanho Único","BN079+5-Azul Royal-Único","Boné","Normal","Não","Não Postado","","","","","687"
"791","Boné Brasil-Verde-Tamanho Único","BN079+15-Verde-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","688"
"792","Boné Feminino Aba Curva Dad Hat Hortus","1701468","Boné","Normal","Não","Não Postado","","","","","689"
"795","Boné Infantil Aba Reta OC Nyc Red","1612452","Boné","Normal","Não","Não Postado","","","","","690"
"796","Boné Infantil Aba Reta OC Paramount","1612454","Boné","Normal","Não","Não Postado","","","","","691"
"797","Boné Infantil Aba Reta OC Pray Vinho","1612455","Boné","Normal","Não","Não Postado","","","","","692"
"798","Boné Infantil Baby Proteção Solar UV Azul Marinho","201001201901","Boné","Normal","Não","Não Postado","","","","","693"
"799","Boné Infantil Baby Proteção Solar UV Verde Água","201001819001","Boné","Normal","Não","Não Postado","","","","","694"
"800","Boné Infantil Baby Proteção UV Azul","201001813801","Boné","Normal","Não","Não Postado","","","","","695"
"801","Boné Infantil Baby Proteção UV Rosa","201001802701","Boné","Normal","Não","Não Postado","","","","","696"
"806","Boné Infantil com Proteção de Nuca e UV","203001519005","Boné","Normal","Não","Não Postado","","","","","697"
"802","Boné Infantil Legionário Azul - Proteção Solar UV","2.030.015","Boné","Normal","Não","Não Postado","","","","","698"
"803","Boné Infantil Legionário Rosa - Proteção Solar UV","2030015","Boné","Normal","Não","Não Postado","","","","","699"
"804","Boné Infantil McQueen - Proteção Solar Uv","2010036","Boné","Normal","Não","Não Postado","","","","","700"
"807","Boné Legionário Atacama Gelo","BN002","Boné","Normal","Não","Não Postado","","","","","701"
"808","Boné Legionário Atacama-Gelo-Tamanho Único","BN002-Gelo-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","702"
"809","Boné Legionário Atacama-Ocre-Tamanho Único","BN002+4-Ocre-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","703"
"810","Boné Legionário Bebê Basic Kids Verde Água com Proteção Solar","2030015190","Boné","Normal","Não","Não Postado","","","","","704"
"812","Boné Legionário Camaleão-Branco-Tamanho de 4 a 6 anos","5360006008-Branco-4 a 6 anos","Boné","Normal","Não","Não Postado","","","","","705"
"815","Boné Legionário Chicken-Vermelho-Tamanho de 4 a 6 anos","5150206009-Vermelho-4 a 6 anos","Boné","Normal","Não","Não Postado","","","","","706"
"816","Boné Legionário Infantil com Proteção Solar UV.LINE Azul","2030089","Boné","Normal","Não","Não Postado","","","","","707"
"823","Boné Masculino Bari Azul Claro Leve","075.00.06.090","Boné","Normal","Não","Não Postado","","","","","708"
"824","Boné Masculino Bari Azul Marinho Leve","075.00.06.024","Boné","Normal","Não","Não Postado","","","","","709"
"825","Boné Masculino Bari Azul Marinho Poá Colorido","075.00.06.153","Boné","Normal","Não","Não Postado","","","","","710"
"826","Boné Masculino Bari Branco Leve","075.00.06.023","Boné","Normal","Não","Não Postado","","","","","711"
"827","Boné Masculino Bari Camuflado","075.00.06.039","Boné","Normal","Não","Não Postado","","","","","712"
"830","Boné Masculino Bari Cáqui Leve","075.00.06.057","Boné","Normal","Não","Não Postado","","","","","713"
"828","Boné Masculino Bari Cinza Claro Leve","075.00.06.046","Boné","Normal","Não","Não Postado","","","","","714"
"829","Boné Masculino Bari Cinza Escuro Leve","075.00.06.054","Boné","Normal","Não","Não Postado","","","","","715"
"831","Boné Masculino Bari Jeans Leve","075.00.06.044","Boné","Normal","Não","Não Postado","","","","","716"
"832","Boné Masculino Bari Listrado Bege","075.00.06.099","Boné","Normal","Não","Não Postado","","","","","717"
"833","Boné Masculino Bari Marfim Leve","075.00.06.027","Boné","Normal","Não","Não Postado","","","","","718"
"834","Boné Masculino Bari Marrom Leve","075.00.06.053","Boné","Normal","Não","Não Postado","","","","","719"
"835","Boné Masculino Bari Preto Leve","075.00.06.022","Boné","Normal","Não","Não Postado","","","","","720"
"837","Boné Masculino Bari Rosa com Alto Relevo","075.00.06.141","Boné","Normal","Não","Não Postado","","","","","721"
"836","Boné Masculino Bari Rosa Leve","075.00.06.040","Boné","Normal","Não","Não Postado","","","","","722"
"838","Boné Masculino Bari Veludo Azul Marinho","075.00.06.724","Boné","Normal","Não","Não Postado","","","","","723"
"839","Boné Masculino Bari Veludo Bordô","075.00.06.745","Boné","Normal","Não","Não Postado","","","","","724"
"840","Boné Masculino Bari Veludo Cinza","075.00.06.746","Boné","Normal","Não","Não Postado","","","","","725"
"841","Boné Masculino Bari Veludo Marrom","075.00.06.747","Boné","Normal","Não","Não Postado","","","","","726"
"842","Boné Masculino Bari Veludo Preto","075.00.06.722","Boné","Normal","Não","Não Postado","","","","","727"
"843","Boné Masculino Bari Veludo Verde","075.00.06.725","Boné","Normal","Não","Não Postado","","","","","728"
"844","Boné Masculino Bari Verde Militar Leve","075.00.06.091","Boné","Normal","Não","Não Postado","","","","","729"
"845","Boné Masculino Bari Verde Poá Colorido","075.00.06.154","Boné","Normal","Não","Não Postado","","","","","730"
"846","Boné Masculino Bari Vermelho Leve","075.00.06.026","Boné","Normal","Não","Não Postado","","","","","731"
"847","Boné Masculino Bari Vinho Poá Colorido","075.00.06.155","Boné","Normal","Não","Não Postado","","","","","732"
"848","Boné Masculino Bari Xadrez Bege, Marrom, Laranja, Amarelo e Verde","075.00.06.116","Boné","Normal","Não","Não Postado","","","","","733"
"849","Boné Masculino Bari Xadrez Branco, Preto e Vinho","075.00.06.185","Boné","Normal","Não","Não Postado","","","","","734"
"852","Boné Masculino Bari Xadrez Cáqui e Bege","075.00.06.092","Boné","Normal","Não","Não Postado","","","","","735"
"850","Boné Masculino Bari Xadrez Cinza, Branco e Azul","075.00.06.109","Boné","Normal","Não","Não Postado","","","","","736"
"851","Boné Masculino Bari Xadrez Cinza, Lilás, Preto e Branco","075.00.06.146","Boné","Normal","Não","Não Postado","","","","","737"
"853","Boné Masculino Bari Xadrez Marrom e Bege","075.00.06.113","Boné","Normal","Não","Não Postado","","","","","738"
"854","Boné Masculino Bari Xadrez Marrom, Bege e Laranja","075.00.06.147","Boné","Normal","Não","Não Postado","","","","","739"
"855","Boné Masculino Bari Xadrez Médio Preto e Branco","075.00.06.143","Boné","Normal","Não","Não Postado","","","","","740"
"856","Boné Masculino Bari Xadrez Preto, Bege e Grafite","075.00.06.144","Boné","Normal","Não","Não Postado","","","","","741"
"857","Boné Masculino Bari Xadrez Preto, Bege, Marrom e Verde","075.00.06.120","Boné","Normal","Não","Não Postado","","","","","742"
"858","Boné Masculino Bari Xadrez Rosa, Marfim e Bege","075.00.06.145","Boné","Normal","Não","Não Postado","","","","","743"
"859","Boné Masculino Bari Zig-Zag Bege e Cáqui","075.00.06.142","Boné","Normal","Não","Não Postado","","","","","744"
"878","Boné Masculino UVLine Proteção Solar UV Saara Preto","02.01.21002","Boné","Normal","Não","Não Postado","","","","","745"
"882","Boné Napa Flex Marrom","1522","Boné","Normal","Não","Não Postado","","","","","746"
"884","Boné New Fit Gelo","2010016011","Boné","Normal","Não","Não Postado","","","","","747"
"885","Boné New Fit-Azul-Tamanho Único","BN081+61-Azul-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","748"
"886","Boné New Fit-Gelo-Tamanho Único","02010016011-Gelo-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","749"
"888","Boné Pesca Mosquiteiro-Camuflado-Tamanho Único","19204-Camuflado-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","750"
"890","Boné Pesca Mosquiteiro-Cáqui-Tamanho Único","19204-Cáqui-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","751"
"889","Boné Pesca Mosquiteiro-Creme-Tamanho Único","19204-Creme-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","752"
"891","Boné Pescador II San Doná Camuflado","132.00.06.039","Boné","Normal","Não","Não Postado","","","","","753"
"892","Boné Proteção Solar UV  Preto","BN008","Boné","Normal","Não","Não Postado","","","","","754"
"895","Boné Proteção Solar UV New Fit Gelo","201001635601","Boné","Normal","Não","Não Postado","","","","","755"
"896","Boné Proteção Solar UV New Fit Marinho","201001627401","Boné","Normal","Não","Não Postado","","","","","756"
"897","Boné Proteção Solar UV New Fit Preto","201001616701","Boné","Normal","Não","Não Postado","","","","","757"
"898","Boné Proteção Solar UV New Fit Verde","201001643301","Boné","Normal","Não","Não Postado","","","","","758"
"900","Boné Quepe Aba Curva Camuflado Sniper US","1605398","Boné","Normal","Não","Não Postado","","","","","759"
"901","Boné Sarja Cáqui-Cáqui-Tamanho Único","19410-caqui-Cáqui-Único","Boné","Normal","Não","Não Postado","","","","","760"
"902","Boné Sarja-Areia-Tamanho Único","19410-Areia-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","761"
"903","Boné Sarja-Preto-Tamanho Único","19410-Preto-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","762"
"904","Boné Sarja-Verde Musgo-Tamanho Único","19410-Verde Musgo-Único","Boné","Normal","Não","Não Postado","","","","","763"
"906","Boné Tech Flex Masculino-Preto","4680003006-Preto","Boné","Normal","Não","Não Postado","","","","","764"
"907","Boné Tecno Cool -Azul Marinho-Tamanho Único","0201000401901-Marinho-Único","Boné","Normal","Não","Não Postado","","","","","765"
"908","Boné Tecno Cool -Cinza-Tamanho Único","0201000401801-U-Cinza-Único","Boné","Normal","Não","Não Postado","","","","","766"
"909","Boné Tecno Cool-Azul Royal-Tamanho Único","BN026+171-Azul Royal-Único","Boné","Normal","Não","Não Postado","","","","","767"
"910","Boné Tecno Cool-Azul-Tamanho Único","BN026+25-Azul-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","768"
"911","Boné Tecno Cool-Laranja-Tamanho Único","BN026+60-Laranja-Tamanho Único","Boné","Normal","Não","Não Postado","","","","","769"
"914","Boné Tradicional Feltro Azul Marinho San Doná","039.63.04.024","Boné","Normal","Não","Não Postado","","","","","770"
"915","Boné Tradicional Feltro Bege San Doná","039.63.04.027","Boné","Normal","Não","Não Postado","","","","","771"
"916","Boné Tradicional Feltro Cinza San Doná","039.63.04.046","Boné","Normal","Não","Não Postado","","","","","772"
"917","Boné Tradicional Feltro Marrom San Doná","039.63.04.053","Boné","Normal","Não","Não Postado","","","","","773"
"919","Boné Tradicional Feltro Verde San Doná","039.63.04.025","Boné","Normal","Não","Não Postado","","","","","774"
"920","Boné Tradicional Feltro Vermelho San Doná","039.63.04.026","Boné","Normal","Não","Não Postado","","","","","775"
"947","Boné UV com Proteção Solar New Fit Marinho","02.01.84019","Boné","Normal","Não","Não Postado","","","","","776"
"948","Boné UV com Proteção Solar New Fit Preto","02.01.84002","Boné","Normal","Não","Não Postado","","","","","777"
"949","Boné UV com Proteção Solar New Fit Vermelho","02.01.84032","Boné","Normal","Não","Não Postado","","","","","778"
"940","Boné UV Line África Aço com Proteção Solar UV","201008584701","Boné","Normal","Não","Não Postado","","","","","779"
"939","Boné UV Line África Areia com Proteção Solar UV","2010085006","Boné","Normal","Não","Não Postado","","","","","780"
"941","Boné UV Line África Preto com Proteção Solar UV","2010085002","Boné","Normal","Não","Não Postado","","","","","781"
"921","Boné UV Line Areia com Proteção Solar UV","2010002006","Boné","Normal","Não","Não Postado","","","","","782"
"922","Boné UV Line Athletic Dry Preto Com Proteção Solar","201008600201","Boné","Normal","Não","Não Postado","","","","","783"
"923","Boné UV Line Azul com Proteção Solar UV","201000200501","Boné","Normal","Não","Não Postado","","","","","784"
"924","Boné UV Line Cinza com Proteção Solar UV","2010002030","Boné","Normal","Não","Não Postado","","","","","785"
"926","Boné UV Line Legionário Atacama Cinza","203008603001","Boné","Normal","Não","Não Postado","","","","","786"
"927","Boné UV Line Legionário Atacama Kaki","203008601401","Boné","Normal","Não","Não Postado","","","","","787"
"928","Boné UV Line Legionário Teens Areia com Proteção Solar","203008900601","Boné","Normal","Não","Não Postado","","","","","788"
"929","Boné UV Line Legionário Teens Pink com Proteção Solar","2030089016","Boné","Normal","Não","Não Postado","","","","","789"
"930","Boné UV Line Legionário Teens Preto com Proteção Solar","2030089002","Boné","Normal","Não","Não Postado","","","","","790"
"931","Boné UV Line Legionário Teens Verde Militar com Proteção Solar","203008902901","Boné","Normal","Não","Não Postado","","","","","791"
"932","Boné UV Line Marinho com Proteção Solar UV","2010002019","Boné","Normal","Não","Não Postado","","","","","792"
"933","Boné UV Line Preto com Proteção Solar UV","2010002002","Boné","Normal","Não","Não Postado","","","","","793"
"935","Boné UV Line Surf Cap Gelo com Proteção Solar","2010092011","Boné","Normal","Não","Não Postado","","","","","794"
"936","Boné UV Line Surf Cap Preto com Proteção Solar","2010092002","Boné","Normal","Não","Não Postado","","","","","795"
"951","Boné Uv Line Teens Areia com Proteção Solar UV","201000500601","Boné","Normal","Não","Não Postado","","","","","796"
"952","Boné Uv Line Teens Marinho com Proteção Solar UV","201000501901","Boné","Normal","Não","Não Postado","","","","","797"
"953","Boné Uv Line Teens Pink com Proteção Solar UV","201000501601","Boné","Normal","Não","Não Postado","","","","","798"
"954","Boné Uv Line Teens Preto com Proteção Solar UV","201000500201","Boné","Normal","Não","Não Postado","","","","","799"
"955","Boné Uv Line Teens Verde Militar com Proteção Solar UV","2010005029","Boné","Normal","Não","Não Postado","","","","","800"
